epoch,split,class_idx,class_name,precision,recall,f1,threshold,tp,fp,fn,tn,support
11,train,1,xstick,0.5264100432395935,0.26552268862724304,0.3529941737651825,0.625,1176.0,1058.0,3253.0,100164.0,4429.0
11,train,2,snare,0.5459615588188171,0.701687753200531,0.6141061186790466,0.3999999761581421,22908.0,19051.0,9739.0,53953.0,32647.0
11,train,3,hihat_pedal,0.2957012951374054,0.4423133432865143,0.35444456338882446,0.32499998807907104,6019.0,14336.0,7589.0,77707.0,13608.0
11,train,4,hihat_closed,0.2977747321128845,0.41583752632141113,0.34703972935676575,0.375,3051.0,7195.0,4286.0,91119.0,7337.0
11,train,5,hihat_open,0.27719247341156006,0.3577173352241516,0.31234845519065857,0.3999999761581421,1868.0,4871.0,3354.0,95558.0,5222.0
11,train,6,tom,0.44608888030052185,0.5505457520484924,0.49284330010414124,0.375,10037.0,12463.0,8194.0,74957.0,18231.0
11,train,7,floor_tom,0.43015289306640625,0.4516729712486267,0.4406503438949585,0.42499998211860657,7033.0,9317.0,8538.0,80763.0,15571.0
11,train,8,vibraslap,0.134211465716362,0.2546437084674835,0.17577806115150452,0.375,754.0,4864.0,2207.0,97826.0,2961.0
11,train,9,crash,0.1740812361240387,0.044843047857284546,0.07131536304950714,0.574999988079071,90.0,427.0,1917.0,103217.0,2007.0
11,train,10,ride_bow,0.2974969148635864,0.48013246059417725,0.36736762523651123,0.5,2900.0,6848.0,3140.0,92763.0,6040.0
11,train,11,ride_bell,0.1582278460264206,0.20226536691188812,0.1775568127632141,0.6499999761581421,250.0,1330.0,986.0,103085.0,1236.0
11,train,12,chinese_cymbal,0.31759923696517944,0.35070762038230896,0.3333333432674408,0.6499999761581421,1016.0,2183.0,1881.0,100571.0,2897.0
11,train,13,splash_cymbal,0.4015311598777771,0.27131643891334534,0.3238236904144287,0.47499996423721313,1521.0,2267.0,4085.0,97778.0,5606.0
12,train,0,kick,0.7226930856704712,0.7096748948097229,0.7161248326301575,0.574999988079071,18162.0,6969.0,7430.0,73090.0,25592.0
12,train,1,xstick,0.5266698598861694,0.2497721016407013,0.3388468027114868,0.625,1096.0,985.0,3292.0,100278.0,4388.0
12,train,2,snare,0.5501816868782043,0.6995349526405334,0.6159337759017944,0.3999999761581421,22865.0,18694.0,9821.0,54271.0,32686.0
12,train,3,hihat_pedal,0.3016623556613922,0.43219226598739624,0.35531866550445557,0.3499999940395355,5934.0,13737.0,7796.0,78184.0,13730.0
12,train,4,hihat_closed,0.2978658080101013,0.39547181129455566,0.3397984802722931,0.42499998211860657,2917.0,6876.0,4459.0,91399.0,7376.0
12,train,5,hihat_open,0.292101114988327,0.35112038254737854,0.3189030885696411,0.44999998807907104,1849.0,4481.0,3417.0,95904.0,5266.0
12,train,6,tom,0.45078542828559875,0.5456693768501282,0.49370989203453064,0.375,9929.0,12097.0,8267.0,75358.0,18196.0
12,train,7,floor_tom,0.4309493601322174,0.4397442638874054,0.43530240654945374,0.42499998211860657,6809.0,8991.0,8675.0,81176.0,15484.0
12,train,8,vibraslap,0.13430799543857574,0.23332203924655914,0.17048126459121704,0.29999998211860657,689.0,4441.0,2264.0,98257.0,2953.0
12,train,9,crash,0.16458852589130402,0.032054394483566284,0.05365853011608124,0.5249999761581421,66.0,335.0,1993.0,103257.0,2059.0
12,train,10,ride_bow,0.2956216037273407,0.46906694769859314,0.36267396807670593,0.44999998807907104,2775.0,6612.0,3141.0,93123.0,5916.0
12,train,11,ride_bell,0.1806500405073166,0.1985049843788147,0.18915709853172302,0.42499998211860657,239.0,1084.0,965.0,103363.0,1204.0
12,train,12,chinese_cymbal,0.3284344971179962,0.3461279571056366,0.3370491862297058,0.5249999761581421,1028.0,2102.0,1942.0,100579.0,2970.0
12,train,13,splash_cymbal,0.41796767711639404,0.2676723301410675,0.32634732127189636,0.42499998211860657,1526.0,2125.0,4175.0,97825.0,5701.0
13,train,0,kick,0.7320553064346313,0.7188991904258728,0.7254176139831543,0.574999988079071,18521.0,6779.0,7242.0,73109.0,25763.0
13,train,1,xstick,0.5311163663864136,0.2518017888069153,0.3416348099708557,0.6000000238418579,1118.0,987.0,3322.0,100224.0,4440.0
13,train,2,snare,0.5514497756958008,0.7106992602348328,0.621027946472168,0.3999999761581421,23355.0,18997.0,9507.0,53792.0,32862.0
13,train,3,hihat_pedal,0.3026450574398041,0.4334801733493805,0.356435626745224,0.32499998807907104,5904.0,13604.0,7716.0,78427.0,13620.0
13,train,4,hihat_closed,0.3009589910507202,0.4048860967159271,0.3452715277671814,0.42499998211860657,2950.0,6852.0,4336.0,91513.0,7286.0
13,train,5,hihat_open,0.29853129386901855,0.35734760761260986,0.32530227303504944,0.5,1870.0,4394.0,3363.0,96024.0,5233.0
13,train,6,tom,0.4495689272880554,0.5387136340141296,0.4901207983493805,0.375,9699.0,11875.0,8305.0,75772.0,18004.0
13,train,7,floor_tom,0.4315657317638397,0.44296297430992126,0.43719008564949036,0.375,6877.0,9058.0,8648.0,81068.0,15525.0
13,train,8,vibraslap,0.13221675157546997,0.2263832688331604,0.16693618893623352,0.42499998211860657,671.0,4404.0,2293.0,98283.0,2964.0
13,train,9,crash,0.18427518010139465,0.03750000149011612,0.062318235635757446,0.44999998807907104,75.0,332.0,1925.0,103319.0,2000.0
13,train,10,ride_bow,0.3051213026046753,0.47245410084724426,0.37078288197517395,0.3999999761581421,2830.0,6445.0,3160.0,93216.0,5990.0
13,train,11,ride_bell,0.18231046199798584,0.2254464328289032,0.20159679651260376,0.375,303.0,1359.0,1041.0,102948.0,1344.0
13,train,12,chinese_cymbal,0.33112582564353943,0.36057692766189575,0.34522441029548645,0.6000000238418579,1050.0,2121.0,1862.0,100618.0,2912.0
13,train,13,splash_cymbal,0.414332777261734,0.269512414932251,0.3265880346298218,0.47499996423721313,1509.0,2133.0,4090.0,97919.0,5599.0
1,validation,0,kick,0.5839036107063293,0.6841790080070496,0.6300765872001648,0.574999988079071,5717.0,4074.0,2639.0,27818.0,8356.0
1,validation,1,xstick,0.32037532329559326,0.3873581886291504,0.35069698095321655,0.44999998807907104,478.0,1014.0,756.0,38000.0,1234.0
1,validation,2,snare,0.5484575629234314,0.6970853805541992,0.6139037013053894,0.42499998211860657,8036.0,6616.0,3492.0,22104.0,11528.0
1,validation,3,hihat_pedal,0.22063633799552917,0.4324849545955658,0.2922026813030243,0.375,2226.0,7863.0,2921.0,27238.0,5147.0
1,validation,4,hihat_closed,0.26870474219322205,0.4785100221633911,0.3441524803638458,0.3999999761581421,1336.0,3636.0,1456.0,33820.0,2792.0
1,validation,5,hihat_open,0.2780250906944275,0.346619576215744,0.30855605006217957,0.47499996423721313,687.0,1784.0,1295.0,36482.0,1982.0
1,validation,6,tom,0.47250691056251526,0.642072856426239,0.5443914532661438,0.375,4795.0,5353.0,2673.0,27427.0,7468.0
1,validation,7,floor_tom,0.33091261982917786,0.5809604525566101,0.42165330052375793,0.375,2734.0,5528.0,1972.0,30014.0,4706.0
1,validation,8,vibraslap,0.12678936123847961,0.13262031972408295,0.12963932752609253,0.3499999940395355,124.0,854.0,811.0,38459.0,935.0
1,validation,9,crash,0.09355346113443375,0.22284644842147827,0.13178294897079468,0.42499998211860657,119.0,1153.0,415.0,38561.0,534.0
1,validation,10,ride_bow,0.36815500259399414,0.5079426765441895,0.42689675092697144,0.32499998807907104,1311.0,2250.0,1270.0,35417.0,2581.0
1,validation,11,ride_bell,0.12242090702056885,0.21975308656692505,0.15724381804466248,0.32499998807907104,89.0,638.0,316.0,39205.0,405.0
